見出し,読み,原型,品詞,品詞細分類,意味情報,章ラベル,章番号,文番号
ゐる,ゐる,ゐる,未定義語,その他,未知語:ひらがな 品詞推定:名詞,< 章なし >,0,1
模樣,模樣,模樣,未定義語,その他,未知語:漢字 品詞推定:名詞,< 章なし >,0,1
で,で,で,助詞,格助詞,NIL,< 章なし >,0,1
あつた,あつた,あつた,名詞,普通名詞,自動獲得:Wikipedia Wikipediaページ内一覧:イレブンソウル,< 章なし >,0,1
が,が,が,助詞,格助詞,NIL,< 章なし >,0,1
、,、,、,特殊,読点,NIL,< 章なし >,0,1
木々,きぎ,木々,名詞,普通名詞,代表表記:木々/きぎ カテゴリ:植物,< 章なし >,0,1
君,くん,君,接尾辞,名詞性名詞接尾辞,代表表記:君/くん,< 章なし >,0,1
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,1
考へ,考へ,考へ,名詞,普通名詞,代表表記:考へ/考へ 自動獲得:テキスト 連用形名詞化:考へる/考へる,< 章なし >,0,1
と,と,と,助詞,格助詞,NIL,< 章なし >,0,1
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,< 章なし >,0,1
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,1
考へ,考へ,考へ,名詞,普通名詞,代表表記:考へ/考へ 自動獲得:テキスト 連用形名詞化:考へる/考へる,< 章なし >,0,1
と,と,と,助詞,格助詞,NIL,< 章なし >,0,1
は,は,は,助詞,副助詞,NIL,< 章なし >,0,1
故,こ,故,接頭辞,名詞接頭辞,代表表記:故/こ 内容語,< 章なし >,0,1
甲賀,こうか,甲賀,名詞,人名,自動獲得:Wikipedia Wikipedia人名 Wikipedia多義,< 章なし >,0,1
三郎,さぶろう,三郎,名詞,人名,人名:日本:名:48:0.00103,< 章なし >,0,1
君,くん,君,接尾辞,名詞性名詞接尾辞,代表表記:君/くん,< 章なし >,0,1
と,と,と,助詞,格助詞,NIL,< 章なし >,0,1
木々,きぎ,木々,名詞,普通名詞,代表表記:木々/きぎ カテゴリ:植物,< 章なし >,0,1
君,くん,君,接尾辞,名詞性名詞接尾辞,代表表記:君/くん,< 章なし >,0,1
と,と,と,助詞,格助詞,NIL,< 章なし >,0,1
程,ほど,程,名詞,普通名詞,代表表記:程/ほど カテゴリ:抽象物 漢字読み:訓,< 章なし >,0,1
は,は,は,助詞,副助詞,NIL,< 章なし >,0,1
相違,そうい,相違,名詞,サ変名詞,代表表記:相違/そうい カテゴリ:抽象物,< 章なし >,0,1
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,< 章なし >,0,1
ゐないので,ゐないので,ゐないので,未定義語,その他,未知語:ひらがな 品詞推定:名詞,< 章なし >,0,1
、,、,、,特殊,読点,NIL,< 章なし >,0,1
論爭,論爭,論爭,未定義語,その他,未知語:漢字 品詞推定:名詞,< 章なし >,0,1
に,に,に,助詞,格助詞,NIL,< 章なし >,0,1
は,は,は,助詞,副助詞,NIL,< 章なし >,0,1
なら,なら,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,< 章なし >,0,1
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,< 章なし >,0,1
かも,かも,かも,助詞,接続助詞,NIL,< 章なし >,0,1
知れ,しれ,知れる,動詞,*,代表表記:知れる/しれる 可能動詞:知る/しる 補文ト,< 章なし >,0,1
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,< 章なし >,0,1
。,。,。,特殊,句点,NIL,< 章なし >,0,1
併,あわせ,併,名詞,普通名詞,代表表記:合わせ/あわせv 反義:動詞:離す/はなす 自他動詞:自:合わさる/あわさる 連用形名詞化:合わせる/あわせる 付属動詞候補（基本）,< 章なし >,0,2
し,し,し,接尾辞,名詞性名詞接尾辞,代表表記:し/し 連用形名詞化:す/す,< 章なし >,0,2
多少,たしょう,多少,副詞,*,代表表記:多少/たしょう 修飾（ト格）,< 章なし >,0,2
意見,いけん,意見,名詞,サ変名詞,代表表記:意見/いけん カテゴリ:抽象物,< 章なし >,0,2
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,2
相違,そうい,相違,名詞,サ変名詞,代表表記:相違/そうい カテゴリ:抽象物,< 章なし >,0,2
が,が,が,助詞,格助詞,NIL,< 章なし >,0,2
無い,ない,無い,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,< 章なし >,0,2
で,で,で,助詞,格助詞,NIL,< 章なし >,0,2
も,も,も,助詞,副助詞,NIL,< 章なし >,0,2
ない,ない,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,< 章なし >,0,2
から,から,から,助詞,接続助詞,NIL,< 章なし >,0,2
、,、,、,特殊,読点,NIL,< 章なし >,0,2
少し,すこし,少し,副詞,*,代表表記:少し/すこし 修飾（デ格） 用言弱修飾 相対名詞修飾,< 章なし >,0,2
く,く,く,名詞,普通名詞,代表表記:区/く カテゴリ:組織・団体;場所-その他 漢字読み:音 住所末尾,< 章なし >,0,2
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,< 章なし >,0,2
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,2
感想,かんそう,感想,名詞,普通名詞,代表表記:感想/かんそう カテゴリ:抽象物,< 章なし >,0,2
を,を,を,助詞,格助詞,NIL,< 章なし >,0,2
書いて,かいて,書く,動詞,*,代表表記:書く/かく 補文ト,< 章なし >,0,2
見よう,みよう,見る,動詞,*,代表表記:見る/みる 自他動詞:自:見える/みえる 補文ト,< 章なし >,0,2
と,と,と,助詞,格助詞,NIL,< 章なし >,0,2
思,思,思,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia名,< 章なし >,0,2
ふ,ふ,ふ,名詞,普通名詞,代表表記:婦/ふ カテゴリ:人 漢字読み:音,< 章なし >,0,2
。,。,。,特殊,句点,NIL,< 章なし >,0,2
最も,もっとも,最も,副詞,*,代表表記:最も/もっとも 用言弱修飾,< 章なし >,0,3
直截,直截,直截,名詞,普通名詞,自動獲得:Wiktionary 読み不明,< 章なし >,0,3
に,に,に,助詞,格助詞,NIL,< 章なし >,0,3
云,いい,云,名詞,普通名詞,代表表記:言い/いいv 連用形名詞化:言う/いう 補文ト 送り仮名引っ込み,< 章なし >,0,3
ふと,ふと,ふと,副詞,*,代表表記:ふと/ふと,< 章なし >,0,3
木々,きぎ,木々,名詞,普通名詞,代表表記:木々/きぎ カテゴリ:植物,< 章なし >,0,3
説,せつ,説,名詞,普通名詞,代表表記:説/せつ カテゴリ:抽象物 漢字読み:音,< 章なし >,0,3
は,は,は,助詞,副助詞,NIL,< 章なし >,0,3
探偵,たんてい,探偵,名詞,サ変名詞,代表表記:探偵/たんてい カテゴリ:人,< 章なし >,0,3
小説,しょうせつ,小説,名詞,普通名詞,代表表記:小説/しょうせつ ドメイン:文化・芸術 カテゴリ:抽象物,< 章なし >,0,3
本來,本來,本來,未定義語,その他,未知語:漢字 品詞推定:名詞,< 章なし >,0,3
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,3
もの,もの,もの,名詞,形式名詞,NIL,< 章なし >,0,3
即ち,即ち,即ち,名詞,普通名詞,自動獲得:Wikipedia Wikipediaページ内一覧:ＳｏｕｎｄＨｏｒｉｚｏｎ 読み不明,< 章なし >,0,3
謎,なぞ,謎,名詞,普通名詞,代表表記:謎/なぞ カテゴリ:抽象物,< 章なし >,0,3
や,や,や,助詞,接続助詞,NIL,< 章なし >,0,3
論理,ろんり,論理,名詞,普通名詞,代表表記:論理/ろんり カテゴリ:抽象物,< 章なし >,0,3
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,3
興味,きょうみ,興味,名詞,普通名詞,代表表記:興味/きょうみ カテゴリ:抽象物,< 章なし >,0,3
が,が,が,助詞,格助詞,NIL,< 章なし >,0,3
如何に,いかに,如何に,副詞,*,代表表記:如何に/いかに スル接続可能,< 章なし >,0,3
優れて,すぐれて,優れる,動詞,*,代表表記:優れる/すぐれる 反義:動詞:劣る/おとる,< 章なし >,0,3
ゐても,ゐても,ゐても,未定義語,その他,未知語:ひらがな 品詞推定:名詞,< 章なし >,0,3
、,、,、,特殊,読点,NIL,< 章なし >,0,3
獨創,獨創,獨創,未定義語,その他,未知語:漢字 品詞推定:名詞,< 章なし >,0,3
が,が,が,助詞,格助詞,NIL,< 章なし >,0,3
あつても,あつても,あつても,未定義語,その他,未知語:ひらがな 品詞推定:名詞,< 章なし >,0,3
、,、,、,特殊,読点,NIL,< 章なし >,0,3
それ,それ,それ,指示詞,名詞形態指示詞,NIL,< 章なし >,0,3
が,が,が,助詞,格助詞,NIL,< 章なし >,0,3
文學,ぶんがく,文學,名詞,普通名詞,代表表記:文學/ぶんがく 自動獲得:EN_Wiktionary,< 章なし >,0,3
で,で,だ,判定詞,*,NIL,< 章なし >,0,3
なければ,なければ,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,< 章なし >,0,3
意味,いみ,意味,名詞,サ変名詞,代表表記:意味/いみ カテゴリ:抽象物 修飾（デ格）,< 章なし >,0,3
が,が,が,助詞,格助詞,NIL,< 章なし >,0,3
ない,ない,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,< 章なし >,0,3
と,と,と,助詞,格助詞,NIL,< 章なし >,0,3
いふ,いふ,いふ,名詞,サ変名詞,代表表記:畏怖/いふ カテゴリ:抽象物,< 章なし >,0,3
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,3
に,に,に,助詞,格助詞,NIL,< 章なし >,0,3
對,對,對,未定義語,その他,未知語:未対応文字種 品詞推定:特殊,< 章なし >,0,3
し,し,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,< 章なし >,0,3
、,、,、,特殊,読点,NIL,< 章なし >,0,3
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,< 章なし >,0,3
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,3
考へ,考へ,考へ,名詞,普通名詞,代表表記:考へ/考へ 自動獲得:テキスト 連用形名詞化:考へる/考へる,< 章なし >,0,3
は,は,は,助詞,副助詞,NIL,< 章なし >,0,3
、,、,、,特殊,読点,NIL,< 章なし >,0,3
無論,むろん,無論,副詞,*,代表表記:無論/むろん,< 章なし >,0,3
文學,ぶんがく,文學,名詞,普通名詞,代表表記:文學/ぶんがく 自動獲得:EN_Wiktionary,< 章なし >,0,3
を,を,を,助詞,格助詞,NIL,< 章なし >,0,3
排撃,はいげき,排撃,名詞,サ変名詞,代表表記:排撃/はいげき カテゴリ:抽象物,< 章なし >,0,3
する,する,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,< 章なし >,0,3
もの,もの,もの,名詞,形式名詞,NIL,< 章なし >,0,3
で,で,だ,判定詞,*,NIL,< 章なし >,0,3
は,は,は,助詞,副助詞,NIL,< 章なし >,0,3
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,< 章なし >,0,3
が,が,が,助詞,接続助詞,NIL,< 章なし >,0,3
、,、,、,特殊,読点,NIL,< 章なし >,0,3
如何に,いかに,如何に,副詞,*,代表表記:如何に/いかに スル接続可能,< 章なし >,0,3
文學,ぶんがく,文學,名詞,普通名詞,代表表記:文學/ぶんがく 自動獲得:EN_Wiktionary,< 章なし >,0,3
と,と,と,助詞,格助詞,NIL,< 章なし >,0,3
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,< 章なし >,0,3
優れて,すぐれて,優れる,動詞,*,代表表記:優れる/すぐれる 反義:動詞:劣る/おとる,< 章なし >,0,3
ゐても,ゐても,ゐても,未定義語,その他,未知語:ひらがな 品詞推定:名詞,< 章なし >,0,3
、,、,、,特殊,読点,NIL,< 章なし >,0,3
謎,なぞ,謎,名詞,普通名詞,代表表記:謎/なぞ カテゴリ:抽象物,< 章なし >,0,3
と,と,と,助詞,格助詞,NIL,< 章なし >,0,3
論理,ろんり,論理,名詞,普通名詞,代表表記:論理/ろんり カテゴリ:抽象物,< 章なし >,0,3
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,3
興味,きょうみ,興味,名詞,普通名詞,代表表記:興味/きょうみ カテゴリ:抽象物,< 章なし >,0,3
に,に,に,助詞,格助詞,NIL,< 章なし >,0,3
於,於,於,未定義語,その他,未知語:未対応文字種 品詞推定:特殊,< 章なし >,0,3
て,て,て,名詞,普通名詞,代表表記:手/て カテゴリ:動物-部位;抽象物 漢字読み:訓 〜を〜に構成語,< 章なし >,0,3
水準,すいじゅん,水準,名詞,普通名詞,代表表記:水準/すいじゅん カテゴリ:抽象物,< 章なし >,0,3
を,を,を,助詞,格助詞,NIL,< 章なし >,0,3
拔,拔,拔,未定義語,その他,未知語:未対応文字種 品詞推定:特殊,< 章なし >,0,3
いてゐ,いてゐ,いてゐ,未定義語,その他,未知語:ひらがな 品詞推定:名詞,< 章なし >,0,3
なければ,なければ,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,< 章なし >,0,3
、,、,、,特殊,読点,NIL,< 章なし >,0,3
探偵,たんてい,探偵,名詞,サ変名詞,代表表記:探偵/たんてい カテゴリ:人,< 章なし >,0,3
小説,しょうせつ,小説,名詞,普通名詞,代表表記:小説/しょうせつ ドメイン:文化・芸術 カテゴリ:抽象物,< 章なし >,0,3
としてはつまらないといふのであつて,としてはつまらないといふのであつて,としてはつまらないといふのであつて,未定義語,その他,未知語:ひらがな 品詞推定:名詞,< 章なし >,0,3
、,、,、,特殊,読点,NIL,< 章なし >,0,3
同じ,おなじ,同じだ,形容詞,*,代表表記:同じだ/おなじだ 反義:動詞:違う/ちがう,< 章なし >,0,3
こと,こと,こと,名詞,形式名詞,NIL,< 章なし >,0,3
を,を,を,助詞,格助詞,NIL,< 章なし >,0,3
違,ちがい,違,名詞,普通名詞,代表表記:違い/ちがいv 反義:形容詞:同じだ/おなじだ 自他動詞:他:違える/ちがえる 連用形名詞化:違う/ちがう 付属動詞候補（基本） 送り仮名引っ込み,< 章なし >,0,3
つた,つた,つた,名詞,普通名詞,代表表記:蔦/つた カテゴリ:植物,< 章なし >,0,3
角度,かくど,角度,名詞,普通名詞,代表表記:角度/かくど カテゴリ:数量,< 章なし >,0,3
から,から,から,助詞,格助詞,NIL,< 章なし >,0,3
云,いい,云,名詞,普通名詞,代表表記:言い/いいv 連用形名詞化:言う/いう 補文ト 送り仮名引っ込み,< 章なし >,0,3
つてゐるやうにも,つてゐるやうにも,つてゐるやうにも,未定義語,その他,未知語:ひらがな 品詞推定:名詞,< 章なし >,0,3
見える,みえる,見える,動詞,*,代表表記:見える/みえる 自他動詞:他:見る/みる,< 章なし >,0,3
けれど,けれど,けれど,助詞,接続助詞,NIL,< 章なし >,0,3
、,、,、,特殊,読点,NIL,< 章なし >,0,3
文學,文學,文學,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia名,< 章なし >,0,3
と,と,と,助詞,格助詞,NIL,< 章なし >,0,3
探偵,たんてい,探偵,名詞,サ変名詞,代表表記:探偵/たんてい カテゴリ:人,< 章なし >,0,3
興味,きょうみ,興味,名詞,普通名詞,代表表記:興味/きょうみ カテゴリ:抽象物,< 章なし >,0,3
と,と,と,助詞,接続助詞,NIL,< 章なし >,0,3
が,が,が,助詞,格助詞,NIL,< 章なし >,0,3
兩者,りょうしゃ,兩者,名詞,普通名詞,代表表記:兩者/りょうしゃ 自動獲得:EN_Wiktionary,< 章なし >,0,3
の,の,の,助詞,格助詞,NIL,< 章なし >,0,3
最高に,さいこうに,最高だ,形容詞,*,代表表記:最高だ/さいこうだ,< 章なし >,0,3
於,於,於,未定義語,その他,未知語:未対応文字種 品詞推定:特殊,< 章なし >,0,3
て,て,て,名詞,普通名詞,代表表記:手/て カテゴリ:動物-部位;抽象物 漢字読み:訓 〜を〜に構成語,< 章なし >,0,3
渾然,渾然,渾然,未定義語,その他,未知語:漢字 品詞推定:名詞,< 章なし >,0,3
と,と,と,助詞,格助詞,NIL,< 章なし >,0,3
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,< 章なし >,0,3
一體,一體,一體,未定義語,その他,未知語:漢字 品詞推定:名詞,< 章なし >,0,3
と,と,と,助詞,格助詞,NIL,< 章なし >,0,3
なる,なる,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,< 章なし >,0,3
こと,こと,こと,名詞,形式名詞,NIL,< 章なし >,0,3
が,が,が,助詞,格助詞,NIL,< 章なし >,0,3
至難の,しなんの,至難だ,形容詞,*,代表表記:至難だ/しなんだ,< 章なし >,0,3
道,どう,道,名詞,普通名詞,代表表記:道/どう ドメイン:交通 カテゴリ:組織・団体;場所-施設;場所-その他 漢字読み:音 多義,< 章なし >,0,3
である,である,だ,判定詞,*,NIL,< 章なし >,0,3
が,が,が,助詞,接続助詞,NIL,< 章なし >,0,3
故,ゆえ,故,名詞,副詞的名詞,代表表記:故/ゆえ,< 章なし >,0,3
に,に,に,助詞,格助詞,NIL,< 章なし >,0,3
、,、,、,特殊,読点,NIL,< 章なし >,0,3
現實,現實,現實,未定義語,その他,未知語:漢字 品詞推定:名詞,< 章なし >,0,3
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,3
問題,もんだい,問題,名詞,普通名詞,代表表記:問題/もんだい カテゴリ:抽象物,< 章なし >,0,3
と,と,と,助詞,格助詞,NIL,< 章なし >,0,3
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,< 章なし >,0,3
は,は,は,助詞,副助詞,NIL,< 章なし >,0,3
、,、,、,特殊,読点,NIL,< 章なし >,0,3
兩者,りょうしゃ,兩者,名詞,普通名詞,代表表記:兩者/りょうしゃ 自動獲得:EN_Wiktionary,< 章なし >,0,3
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,3
考へ,考へ,考へ,名詞,普通名詞,代表表記:考へ/考へ 自動獲得:テキスト 連用形名詞化:考へる/考へる,< 章なし >,0,3
に,に,に,助詞,格助詞,NIL,< 章なし >,0,3
相當,相當,相當,未定義語,その他,未知語:漢字 品詞推定:名詞,< 章なし >,0,3
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,3
距離,きょり,距離,名詞,普通名詞,代表表記:距離/きょり カテゴリ:抽象物;数量,< 章なし >,0,3
を,を,を,助詞,格助詞,NIL,< 章なし >,0,3
生じて,しょうじて,生ずる,動詞,*,代表表記:生ずる/しょうずる 自他動詞:同形 同義:動詞:生じる/しょうじる,< 章なし >,0,3
來,來,來,未定義語,その他,未知語:漢字 品詞推定:名詞,< 章なし >,0,3
る,る,る,接尾辞,動詞性接尾辞,代表表記:る/る,< 章なし >,0,3
のである,のである,のだ,助動詞,*,NIL,< 章なし >,0,3
。,。,。,特殊,句点,NIL,< 章なし >,0,3
木々,きぎ,木々,名詞,普通名詞,代表表記:木々/きぎ カテゴリ:植物,< 章なし >,0,4
君,くん,君,接尾辞,名詞性名詞接尾辞,代表表記:君/くん,< 章なし >,0,4
は,は,は,助詞,副助詞,NIL,< 章なし >,0,4
文學,ぶんがく,文學,名詞,普通名詞,代表表記:文學/ぶんがく 自動獲得:EN_Wiktionary,< 章なし >,0,4
第,だい,第,接頭辞,名詞接頭辞,代表表記:第/だい,< 章なし >,0,4
一,いち,一,名詞,数詞,カテゴリ:数量,< 章なし >,0,4
主義,しゅぎ,主義,名詞,普通名詞,代表表記:主義/しゅぎ カテゴリ:抽象物,< 章なし >,0,4
、,、,、,特殊,読点,NIL,< 章なし >,0,4
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,< 章なし >,0,4
は,は,は,助詞,副助詞,NIL,< 章なし >,0,4
探偵,たんてい,探偵,名詞,サ変名詞,代表表記:探偵/たんてい カテゴリ:人,< 章なし >,0,4
小説,しょうせつ,小説,名詞,普通名詞,代表表記:小説/しょうせつ ドメイン:文化・芸術 カテゴリ:抽象物,< 章なし >,0,4
第,だい,第,接頭辞,名詞接頭辞,代表表記:第/だい,< 章なし >,0,4
一,いち,一,名詞,数詞,カテゴリ:数量,< 章なし >,0,4
主義,しゅぎ,主義,名詞,普通名詞,代表表記:主義/しゅぎ カテゴリ:抽象物,< 章なし >,0,4
、,、,、,特殊,読点,NIL,< 章なし >,0,4
これ,これ,これ,指示詞,名詞形態指示詞,NIL,< 章なし >,0,4
が,が,が,助詞,格助詞,NIL,< 章なし >,0,4
渾然一體,渾然一體,渾然一體,未定義語,その他,未知語:漢字 品詞推定:名詞,< 章なし >,0,4
化,か,化,接尾辞,名詞性名詞接尾辞,代表表記:化/か カテゴリ:抽象物 準内容語 換言:N+:Nになる;N+:Nにする,< 章なし >,0,4
する,する,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,< 章なし >,0,4
の,の,の,名詞,形式名詞,NIL,< 章なし >,0,4
が,が,が,助詞,格助詞,NIL,< 章なし >,0,4
理想,りそう,理想,名詞,普通名詞,代表表記:理想/りそう カテゴリ:抽象物 反義:名詞-普通名詞:現実/げんじつ,< 章なし >,0,4
で,で,だ,判定詞,*,NIL,< 章なし >,0,4
ある,ある,ある,接尾辞,動詞性接尾辞,代表表記:ある/ある,< 章なし >,0,4
が,が,が,助詞,接続助詞,NIL,< 章なし >,0,4
、,、,、,特殊,読点,NIL,< 章なし >,0,4
その,その,その,指示詞,連体詞形態指示詞,NIL,< 章なし >,0,4
理想實現,理想實現,理想實現,未定義語,その他,未知語:漢字 品詞推定:名詞,< 章なし >,0,4
が,が,が,助詞,格助詞,NIL,< 章なし >,0,4
殆んど,ほとんど,殆んど,副詞,*,代表表記:殆んど/ほとんど 数量修飾 相対名詞修飾,< 章なし >,0,4
不可能に,ふかのうに,不可能だ,形容詞,*,代表表記:不可能だ/ふかのうだ 反義:形容詞:可能だ/かのうだ,< 章なし >,0,4
近い,ちかい,近い,形容詞,*,代表表記:近い/ちかい 反義:形容詞:遠い/とおい,< 章なし >,0,4
ほど,ほど,ほど,名詞,副詞的名詞,代表表記:程/ほど,< 章なし >,0,4
困難な,こんなんな,困難だ,形容詞,*,代表表記:困難だ/こんなんだ 反義:形容詞:容易だ/よういだ,< 章なし >,0,4
ところ,ところ,ところ,名詞,副詞的名詞,代表表記:ところ/ところ,< 章なし >,0,4
に,に,に,助詞,格助詞,NIL,< 章なし >,0,4
問題,もんだい,問題,名詞,普通名詞,代表表記:問題/もんだい カテゴリ:抽象物,< 章なし >,0,4
が,が,が,助詞,格助詞,NIL,< 章なし >,0,4
生ずる,しょうずる,生ずる,動詞,*,代表表記:生ずる/しょうずる 自他動詞:同形 同義:動詞:生じる/しょうじる,< 章なし >,0,4
のである,のである,のだ,助動詞,*,NIL,< 章なし >,0,4
。,。,。,特殊,句点,NIL,< 章なし >,0,4
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,< 章なし >,0,5
は,は,は,助詞,副助詞,NIL,< 章なし >,0,5
以前,いぜん,以前,名詞,時相名詞,代表表記:以前/いぜん カテゴリ:時間,< 章なし >,0,5
から,から,から,助詞,格助詞,NIL,< 章なし >,0,5
、,、,、,特殊,読点,NIL,< 章なし >,0,5
