見出し,読み,原型,品詞,品詞細分類,意味情報,章ラベル,章番号,文番号
せて,せて,せる,接尾辞,動詞性接尾辞,代表表記:せる/せる,< 章なし >,0,1
くれる,くれる,くれる,接尾辞,動詞性接尾辞,代表表記:くれる/くれる,< 章なし >,0,1
様に,ように,様だ,助動詞,*,NIL,< 章なし >,0,1
、,、,、,特殊,読点,NIL,< 章なし >,0,1
又,また,又,副詞,*,代表表記:又/また,< 章なし >,0,1
狂人,狂人,狂人,名詞,普通名詞,自動獲得:Wikipedia 読み不明 Wikipediaリダイレクト:きちがい,< 章なし >,0,1
が,が,が,助詞,格助詞,NIL,< 章なし >,0,1
、,、,、,特殊,読点,NIL,< 章なし >,0,1
我々,われわれ,我々,名詞,普通名詞,代表表記:我々/われわれ カテゴリ:人,< 章なし >,0,1
の,の,の,助詞,格助詞,NIL,< 章なし >,0,1
全く,まったく,全く,副詞,*,代表表記:全く/まったく,< 章なし >,0,1
感じ,かんじ,感じる,動詞,*,代表表記:感じる/かんじる 補文ト,< 章なし >,0,1
得,え,得る,接尾辞,動詞性接尾辞,代表表記:得る/える,< 章なし >,0,1
ぬ,ぬ,ぬ,助動詞,*,NIL,< 章なし >,0,1
物事,ものごと,物事,名詞,普通名詞,代表表記:物事/ものごと カテゴリ:抽象物,< 章なし >,0,1
を,を,を,助詞,格助詞,NIL,< 章なし >,0,1
見たり,みたり,見る,動詞,*,代表表記:見る/みる 自他動詞:自:見える/みえる 補文ト,< 章なし >,0,1
聞いたり,きいたり,聞く,動詞,*,代表表記:聞く/きく 自他動詞:自:聞こえる/きこえる 補文ト,< 章なし >,0,1
する,する,する,接尾辞,動詞性接尾辞,代表表記:する/する,< 章なし >,0,1
と,と,と,助詞,格助詞,NIL,< 章なし >,0,1
同じに,おなじに,同じだ,形容詞,*,代表表記:同じだ/おなじだ 反義:動詞:違う/ちがう,< 章なし >,0,1
、,、,、,特殊,読点,NIL,< 章なし >,0,1
これ,これ,これ,指示詞,名詞形態指示詞,NIL,< 章なし >,0,1
は,は,は,助詞,副助詞,NIL,< 章なし >,0,1
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,< 章なし >,0,1
が,が,が,助詞,格助詞,NIL,< 章なし >,0,1
、,、,、,特殊,読点,NIL,< 章なし >,0,1
不可思議な,ふかしぎな,不可思議だ,形容詞,*,代表表記:不可思議だ/ふかしぎだ,< 章なし >,0,1
大気,たいき,大気,名詞,普通名詞,代表表記:大気/たいき カテゴリ:自然物,< 章なし >,0,1
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,1
レンズ,れんず,レンズ,名詞,普通名詞,代表表記:レンズ/れんず カテゴリ:人工物-その他,< 章なし >,0,1
仕掛け,しかけ,仕掛け,名詞,普通名詞,代表表記:仕掛け/しかけv 連用形名詞化:仕掛ける/しかける,< 章なし >,0,1
を,を,を,助詞,格助詞,NIL,< 章なし >,0,1
通して,とおして,通す,動詞,*,代表表記:通す/とおす 自他動詞:自:通る/とおる,< 章なし >,0,1
、,、,、,特殊,読点,NIL,< 章なし >,0,1
一,いち,一,名詞,数詞,カテゴリ:数量,< 章なし >,0,1
刹那,せつな,刹那,名詞,時相名詞,代表表記:刹那/せつな カテゴリ:時間 弱時相名詞,< 章なし >,0,1
、,、,、,特殊,読点,NIL,< 章なし >,0,1
この世,このよ,この世,名詞,普通名詞,代表表記:此世/このよ カテゴリ:場所-その他,< 章なし >,0,1
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,1
視野,しや,視野,名詞,普通名詞,代表表記:視野/しや カテゴリ:抽象物,< 章なし >,0,1
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,1
外,がい,外,名詞,普通名詞,代表表記:外/がい カテゴリ:場所-機能 漢字読み:音,< 章なし >,0,1
に,に,に,助詞,格助詞,NIL,< 章なし >,0,1
ある,ある,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,< 章なし >,0,1
、,、,、,特殊,読点,NIL,< 章なし >,0,1
別の,べつの,別だ,形容詞,*,代表表記:別だ/べつだ,< 章なし >,0,1
世界,せかい,世界,名詞,普通名詞,代表表記:世界/せかい カテゴリ:場所-その他,< 章なし >,0,1
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,1
一隅,いちぐう,一隅,名詞,普通名詞,代表表記:一隅/いちぐう カテゴリ:場所-機能,< 章なし >,0,1
を,を,を,助詞,格助詞,NIL,< 章なし >,0,1
、,、,、,特殊,読点,NIL,< 章なし >,0,1
ふと,ふと,ふと,副詞,*,代表表記:ふと/ふと,< 章なし >,0,1
隙見,隙見,隙見,未定義語,その他,未知語:漢字 品詞推定:名詞,< 章なし >,0,1
した,した,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,< 章なし >,0,1
のであった,のであった,のだ,助動詞,*,NIL,< 章なし >,0,1
かも,かも,かも,助詞,接続助詞,NIL,< 章なし >,0,1
知れ,しれ,知れる,動詞,*,代表表記:知れる/しれる 可能動詞:知る/しる 補文ト,< 章なし >,0,1
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,< 章なし >,0,1
。,。,。,特殊,句点,NIL,< 章なし >,0,1
いつ,いつ,いつ,名詞,時相名詞,代表表記:いつ/いつ カテゴリ:時間,< 章なし >,0,2
と,と,と,助詞,格助詞,NIL,< 章なし >,0,2
も,も,も,助詞,副助詞,NIL,< 章なし >,0,2
知れ,しれ,知れる,動詞,*,代表表記:知れる/しれる 可能動詞:知る/しる 補文ト,< 章なし >,0,2
ぬ,ぬ,ぬ,助動詞,*,NIL,< 章なし >,0,2
、,、,、,特殊,読点,NIL,< 章なし >,0,2
ある,ある,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,< 章なし >,0,2
暖かい,あたたかい,暖かい,形容詞,*,代表表記:暖かい/あたたかい 反義:形容詞:涼しい/すずしい,< 章なし >,0,2
薄,うす,薄い,形容詞,*,代表表記:薄い/うすい 反義:形容詞:厚い/あつい;形容詞:濃い/こい,< 章なし >,0,2
曇った,くもった,曇る,動詞,*,代表表記:曇る/くもる 反義:動詞:晴れる/はれる 名詞派生:曇/くもり,< 章なし >,0,2
日,にち,日,名詞,時相名詞,代表表記:日/にち カテゴリ:時間 漢字読み:音,< 章なし >,0,2
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,2
こと,こと,こと,名詞,形式名詞,NIL,< 章なし >,0,2
である,である,だ,判定詞,*,NIL,< 章なし >,0,2
。,。,。,特殊,句点,NIL,< 章なし >,0,2
その,その,その,指示詞,連体詞形態指示詞,NIL,< 章なし >,0,3
時,とき,時,名詞,副詞的名詞,代表表記:時/とき,< 章なし >,0,3
、,、,、,特殊,読点,NIL,< 章なし >,0,3
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,< 章なし >,0,3
は,は,は,助詞,副助詞,NIL,< 章なし >,0,3
態々,態々,態々,未定義語,その他,未知語:漢字 品詞推定:名詞,< 章なし >,0,3
魚津,うおづ,魚津,名詞,人名,自動獲得:Wikipedia Wikipedia人名 Wikipedia多義,< 章なし >,0,3
へ,へ,へ,助詞,格助詞,NIL,< 章なし >,0,3
蜃気楼,しんきろう,蜃気楼,名詞,普通名詞,代表表記:蜃気楼/しんきろう カテゴリ:抽象物,< 章なし >,0,3
を,を,を,助詞,格助詞,NIL,< 章なし >,0,3
見,み,見る,動詞,*,代表表記:見る/みる 自他動詞:自:見える/みえる 補文ト,< 章なし >,0,3
に,に,に,助詞,格助詞,NIL,< 章なし >,0,3
出掛けた,でかけた,出掛ける,動詞,*,代表表記:出掛ける/でかける,< 章なし >,0,3
帰り,かえり,帰り,名詞,普通名詞,代表表記:帰り/かえりv 反義:動詞:行く/いく;動詞:来る/くる 自他動詞:他:帰す/かえす 連用形名詞化:帰る/かえる,< 章なし >,0,3
途,と,途,名詞,普通名詞,代表表記:途/と カテゴリ:場所-施設 漢字読み:音,< 章なし >,0,3
であった,であった,だ,判定詞,*,NIL,< 章なし >,0,3
。,。,。,特殊,句点,NIL,< 章なし >,0,3
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,< 章なし >,0,4
が,が,が,助詞,格助詞,NIL,< 章なし >,0,4
この,この,この,指示詞,連体詞形態指示詞,NIL,< 章なし >,0,4
話,はなし,話,名詞,サ変名詞,代表表記:話/はなし カテゴリ:抽象物 動詞派生:話す/はなす 漢字読み:訓,< 章なし >,0,4
を,を,を,助詞,格助詞,NIL,< 章なし >,0,4
する,する,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,< 章なし >,0,4
と,と,と,助詞,格助詞,NIL,< 章なし >,0,4
、,、,、,特殊,読点,NIL,< 章なし >,0,4
時々,ときどき,時々,副詞,*,代表表記:時々/ときどき,< 章なし >,0,4
、,、,、,特殊,読点,NIL,< 章なし >,0,4
お前,おまえ,お前,名詞,普通名詞,代表表記:御前/おまえ カテゴリ:人,< 章なし >,0,4
は,は,は,助詞,副助詞,NIL,< 章なし >,0,4
魚津,うおづ,魚津,名詞,地名,代表表記:魚津/うおづ 地名:日本:富山県:市,< 章なし >,0,4
なんか,なんか,なんか,助詞,副助詞,NIL,< 章なし >,0,4
へ,へ,へ,助詞,格助詞,NIL,< 章なし >,0,4
行った,いった,行く,動詞,*,代表表記:行く/いく ドメイン:交通 反義:動詞:帰る/かえる 付属動詞候補（タ系）,< 章なし >,0,4
こと,こと,こと,名詞,形式名詞,NIL,< 章なし >,0,4
は,は,は,助詞,副助詞,NIL,< 章なし >,0,4
ない,ない,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,< 章なし >,0,4
じゃ,じゃ,じゃ,助詞,副助詞,標準:で/で+は/は,< 章なし >,0,4
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,< 章なし >,0,4
か,か,か,助詞,接続助詞,NIL,< 章なし >,0,4
と,と,と,助詞,格助詞,NIL,< 章なし >,0,4
、,、,、,特殊,読点,NIL,< 章なし >,0,4
親しい,したしい,親しい,形容詞,*,代表表記:親しい/したしい,< 章なし >,0,4
友達,ともだち,友達,名詞,普通名詞,代表表記:友達/ともだち ドメイン:家庭・暮らし カテゴリ:人,< 章なし >,0,4
に,に,に,助詞,格助詞,NIL,< 章なし >,0,4
突っ込ま,つっこま,突っ込む,動詞,*,代表表記:突っ込む/つっこむ,< 章なし >,0,4
れる,れる,れる,接尾辞,動詞性接尾辞,代表表記:れる/れる,< 章なし >,0,4
こと,こと,こと,名詞,形式名詞,NIL,< 章なし >,0,4
が,が,が,助詞,格助詞,NIL,< 章なし >,0,4
ある,ある,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,< 章なし >,0,4
。,。,。,特殊,句点,NIL,< 章なし >,0,4
そう,そう,そう,指示詞,副詞形態指示詞,NIL,< 章なし >,0,5
云わ,いわ,云う,動詞,*,代表表記:言う/いう 補文ト,< 章なし >,0,5
れて,れて,れる,接尾辞,動詞性接尾辞,代表表記:れる/れる,< 章なし >,0,5
見る,みる,見る,動詞,*,代表表記:見る/みる 自他動詞:自:見える/みえる 補文ト,< 章なし >,0,5
と,と,と,助詞,格助詞,NIL,< 章なし >,0,5
、,、,、,特殊,読点,NIL,< 章なし >,0,5
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,< 章なし >,0,5
は,は,は,助詞,副助詞,NIL,< 章なし >,0,5
何,なん,何,名詞,数詞,カテゴリ:数量,< 章なし >,0,5
時,じ,時,接尾辞,名詞性名詞助数辞,代表表記:時/じ カテゴリ:時間 準内容語,< 章なし >,0,5
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,5
何,なん,何,名詞,数詞,カテゴリ:数量,< 章なし >,0,5
日,にち,日,接尾辞,名詞性名詞助数辞,代表表記:日/にち カテゴリ:時間 準内容語,< 章なし >,0,5
に,に,に,助詞,格助詞,NIL,< 章なし >,0,5
魚津,うおづ,魚津,名詞,地名,代表表記:魚津/うおづ 地名:日本:富山県:市,< 章なし >,0,5
へ,へ,へ,助詞,格助詞,NIL,< 章なし >,0,5
行った,いった,行く,動詞,*,代表表記:行く/いく ドメイン:交通 反義:動詞:帰る/かえる 付属動詞候補（タ系）,< 章なし >,0,5
のだ,のだ,のだ,助動詞,*,NIL,< 章なし >,0,5
と,と,と,助詞,格助詞,NIL,< 章なし >,0,5
、,、,、,特殊,読点,NIL,< 章なし >,0,5
ハッキリ,はっきり,ハッキリ,副詞,*,代表表記:ハッキリ/はっきり スル接続可能 修飾（ト格）,< 章なし >,0,5
証拠,しょうこ,証拠,名詞,普通名詞,代表表記:証拠/しょうこ ドメイン:政治 カテゴリ:抽象物,< 章なし >,0,5
を,を,を,助詞,格助詞,NIL,< 章なし >,0,5
示す,しめす,示す,動詞,*,代表表記:示す/しめす,< 章なし >,0,5
こと,こと,こと,名詞,形式名詞,NIL,< 章なし >,0,5
が,が,が,助詞,格助詞,NIL,< 章なし >,0,5
出来,でき,出来る,動詞,*,代表表記:出来る/できる,< 章なし >,0,5
ぬ,ぬ,ぬ,助動詞,*,NIL,< 章なし >,0,5
。,。,。,特殊,句点,NIL,< 章なし >,0,5
それでは,それでは,それでは,接続詞,*,代表表記:それでは/それでは,< 章なし >,0,6
やっぱり,やっぱり,やっぱり,副詞,*,代表表記:やっぱり/やっぱり,< 章なし >,0,6
夢,ゆめ,夢,名詞,普通名詞,代表表記:夢/ゆめ ドメイン:家庭・暮らし カテゴリ:抽象物 漢字読み:訓,< 章なし >,0,6
であった,であった,だ,判定詞,*,NIL,< 章なし >,0,6
の,の,のだ,助動詞,*,NIL,< 章なし >,0,6
か,か,か,助詞,終助詞,NIL,< 章なし >,0,6
。,。,。,特殊,句点,NIL,< 章なし >,0,6
だが,だが,だが,接続詞,*,代表表記:だが/だが,< 章なし >,0,7
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,< 章なし >,0,7
は,は,は,助詞,副助詞,NIL,< 章なし >,0,7
嘗て,嘗て,嘗て,名詞,普通名詞,代表表記:嘗て/嘗て 自動獲得:テキスト 副詞識別,< 章なし >,0,7
、,、,、,特殊,読点,NIL,< 章なし >,0,7
あのように,あのように,あのように,指示詞,副詞形態指示詞,代表表記:あのように/あのように,< 章なし >,0,7
濃厚な,のうこうな,濃厚だ,形容詞,*,代表表記:濃厚だ/のうこうだ 反義:形容詞:希薄だ/きはくだ;形容詞:淡泊だ/たんぱくだ,< 章なし >,0,7
色彩,しきさい,色彩,名詞,普通名詞,代表表記:色彩/しきさい カテゴリ:抽象物,< 章なし >,0,7
を,を,を,助詞,格助詞,NIL,< 章なし >,0,7
持った,もった,持つ,動詞,*,代表表記:持つ/もつ,< 章なし >,0,7
夢,ゆめ,夢,名詞,普通名詞,代表表記:夢/ゆめ ドメイン:家庭・暮らし カテゴリ:抽象物 漢字読み:訓,< 章なし >,0,7
を,を,を,助詞,格助詞,NIL,< 章なし >,0,7
見た,みた,見る,動詞,*,代表表記:見る/みる 自他動詞:自:見える/みえる 補文ト,< 章なし >,0,7
こと,こと,こと,名詞,形式名詞,NIL,< 章なし >,0,7
が,が,が,助詞,格助詞,NIL,< 章なし >,0,7
ない,ない,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,< 章なし >,0,7
。,。,。,特殊,句点,NIL,< 章なし >,0,7
夢,ゆめ,夢,名詞,普通名詞,代表表記:夢/ゆめ ドメイン:家庭・暮らし カテゴリ:抽象物 漢字読み:訓,< 章なし >,0,8
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,8
中,なか,中,名詞,副詞的名詞,代表表記:中/なか,< 章なし >,0,8
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,8
景色,けしき,景色,名詞,普通名詞,代表表記:景色/けしき カテゴリ:抽象物,< 章なし >,0,8
は,は,は,助詞,副助詞,NIL,< 章なし >,0,8
、,、,、,特殊,読点,NIL,< 章なし >,0,8
映画,えいが,映画,名詞,普通名詞,代表表記:映画/えいが ドメイン:文化・芸術 カテゴリ:抽象物,< 章なし >,0,8
と,と,と,助詞,格助詞,NIL,< 章なし >,0,8
同じに,おなじに,同じだ,形容詞,*,代表表記:同じだ/おなじだ 反義:動詞:違う/ちがう,< 章なし >,0,8
、,、,、,特殊,読点,NIL,< 章なし >,0,8
全く,まったく,全く,副詞,*,代表表記:全く/まったく,< 章なし >,0,8
色彩,しきさい,色彩,名詞,普通名詞,代表表記:色彩/しきさい カテゴリ:抽象物,< 章なし >,0,8
を,を,を,助詞,格助詞,NIL,< 章なし >,0,8
伴わ,ともなわ,伴う,動詞,*,代表表記:伴う/ともなう,< 章なし >,0,8
ぬ,ぬ,ぬ,助動詞,*,NIL,< 章なし >,0,8
もの,もの,もの,名詞,形式名詞,NIL,< 章なし >,0,8
である,である,だ,判定詞,*,NIL,< 章なし >,0,8
のに,のに,のだ,助動詞,*,NIL,< 章なし >,0,8
、,、,、,特殊,読点,NIL,< 章なし >,0,8
あの,あの,あの,指示詞,連体詞形態指示詞,NIL,< 章なし >,0,8
折,おり,折,名詞,普通名詞,代表表記:折り/おりv 自他動詞:自:折れる/おれる 連用形名詞化:折る/おる 送り仮名引っ込み,< 章なし >,0,8
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,8
汽車,きしゃ,汽車,名詞,普通名詞,代表表記:汽車/きしゃ ドメイン:交通 カテゴリ:人工物-乗り物,< 章なし >,0,8
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,8
中,なか,中,名詞,副詞的名詞,代表表記:中/なか,< 章なし >,0,8
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,8
景色丈,景色丈,景色丈,未定義語,その他,未知語:漢字 品詞推定:名詞,< 章なし >,0,8
け,け,け,名詞,普通名詞,代表表記:毛/け カテゴリ:動物-部位 漢字読み:訓,< 章なし >,0,8
は,は,は,助詞,副助詞,NIL,< 章なし >,0,8
、,、,、,特殊,読点,NIL,< 章なし >,0,8
それ,それ,それ,指示詞,名詞形態指示詞,NIL,< 章なし >,0,8
も,も,も,助詞,副助詞,NIL,< 章なし >,0,8
あの,あの,あの,指示詞,連体詞形態指示詞,NIL,< 章なし >,0,8
毒々しい,どくどくしい,毒々しい,形容詞,*,代表表記:毒々しい/どくどくしい,< 章なし >,0,8
押絵,押絵,押絵,名詞,普通名詞,自動獲得:Wikipedia Wikipediaページ内一覧:姫田忠義 読み不明,< 章なし >,0,8
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,8
画面,がめん,画面,名詞,普通名詞,代表表記:画面/がめん カテゴリ:人工物-その他,< 章なし >,0,8
が,が,が,助詞,格助詞,NIL,< 章なし >,0,8
中心,ちゅうしん,中心,名詞,普通名詞,代表表記:中心/ちゅうしん カテゴリ:場所-機能 〜を〜に構成語,< 章なし >,0,8
に,に,に,助詞,格助詞,NIL,< 章なし >,0,8
なって,なって,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,< 章なし >,0,8
、,、,、,特殊,読点,NIL,< 章なし >,0,8
紫,むらさき,紫,名詞,普通名詞,代表表記:紫/むらさき カテゴリ:色 漢字読み:訓,< 章なし >,0,8
と,と,と,助詞,格助詞,NIL,< 章なし >,0,8
臙脂,臙脂,臙脂,名詞,普通名詞,自動獲得:Wikipedia 読み不明 Wikipediaリダイレクト:えんじ色,< 章なし >,0,8
の,の,の,助詞,格助詞,NIL,< 章なし >,0,8
勝た,かた,勝つ,動詞,*,代表表記:勝つ/かつ 反義:動詞:負ける/まける,< 章なし >,0,8
色彩,しきさい,色彩,名詞,普通名詞,代表表記:色彩/しきさい カテゴリ:抽象物,< 章なし >,0,8
で,で,だ,判定詞,*,NIL,< 章なし >,0,8
、,、,、,特殊,読点,NIL,< 章なし >,0,8
まるで,まるで,まるで,副詞,*,代表表記:まるで/まるで,< 章なし >,0,8
蛇,へび,蛇,名詞,普通名詞,代表表記:蛇/へび カテゴリ:動物 漢字読み:訓,< 章なし >,0,8
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,8
眼,がん,眼,名詞,普通名詞,代表表記:眼/がん カテゴリ:動物-部位 漢字読み:音,< 章なし >,0,8
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,8
瞳孔,どうこう,瞳孔,名詞,普通名詞,代表表記:瞳孔/どうこう ドメイン:健康・医学 カテゴリ:動物-部位,< 章なし >,0,8
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,8
様,よう,様,名詞,副詞的名詞,代表表記:様/よう,< 章なし >,0,8
に,に,に,助詞,格助詞,NIL,< 章なし >,0,8
、,、,、,特殊,読点,NIL,< 章なし >,0,8
生々しく,なまなましく,生々しい,形容詞,*,代表表記:生々しい/なまなましい,< 章なし >,0,8
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,< 章なし >,0,8
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,8
記憶,きおく,記憶,名詞,サ変名詞,代表表記:記憶/きおく カテゴリ:抽象物,< 章なし >,0,8
に,に,に,助詞,格助詞,NIL,< 章なし >,0,8
焼ついて,やきついて,焼つく,動詞,*,代表表記:焼き付く/やきつく 自他動詞:他:焼き付ける/やきつける,< 章なし >,0,8
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,< 章なし >,0,8
。,。,。,特殊,句点,NIL,< 章なし >,0,8
着色,ちゃくしょく,着色,名詞,サ変名詞,代表表記:着色/ちゃくしょく カテゴリ:抽象物,< 章なし >,0,9
映画,えいが,映画,名詞,普通名詞,代表表記:映画/えいが ドメイン:文化・芸術 カテゴリ:抽象物,< 章なし >,0,9
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,9
夢,ゆめ,夢,名詞,普通名詞,代表表記:夢/ゆめ ドメイン:家庭・暮らし カテゴリ:抽象物 漢字読み:訓,< 章なし >,0,9
と,と,と,助詞,格助詞,NIL,< 章なし >,0,9
いう,いう,いう,動詞,*,代表表記:言う/いう 補文ト,< 章なし >,0,9
もの,もの,もの,名詞,形式名詞,NIL,< 章なし >,0,9
が,が,が,助詞,格助詞,NIL,< 章なし >,0,9
ある,ある,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,< 章なし >,0,9
のであろう,のであろう,のだ,助動詞,*,NIL,< 章なし >,0,9
か,か,か,助詞,終助詞,NIL,< 章なし >,0,9
。,。,。,特殊,句点,NIL,< 章なし >,0,9
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,< 章なし >,0,10
は,は,は,助詞,副助詞,NIL,< 章なし >,0,10
その,その,その,指示詞,連体詞形態指示詞,NIL,< 章なし >,0,10
時,とき,時,名詞,副詞的名詞,代表表記:時/とき,< 章なし >,0,10
、,、,、,特殊,読点,NIL,< 章なし >,0,10
